15753 109548
9478 15499 0.123529411765
9478 15501 0.175
9478 12997 0.110526315789
9478 14567 0.15
9478 12118 0.161538461538
9478 9850 0.116666666667
9478 14799 0.175
9478 14801 0.14
9478 11038 0.116666666667
9479 10331 0.116666666667
9479 9793 0.110526315789
9479 9797 0.110526315789
9479 14848 0.107692307692
9479 12514 0.103703703704
9479 15459 0.105
9479 15298 0.123529411765
9479 10819 0.110526315789
9479 13572 0.15
9479 11552 0.110526315789
9479 15303 0.110526315789
9479 14897 0.105
9480 15459 0.107692307692
9480 15290 0.15
9480 15467 0.103867403315
9480 14241 0.15
9480 11920 0.167948717949
9480 10134 0.167948717949
9481 11791 0.163636363636
9482 12462 0.15
9482 11272 0.114285714286
9482 15638 0.153910614525
9482 14930 0.162411347518
9482 12674 0.232352941176
9482 12991 0.110687022901
9482 14802 0.15395480226
9484 10331 0.13125
9484 10931 0.1125
9484 9788 0.110526315789
9484 10933 0.155555555556
9484 11823 0.14
9484 9793 0.123529411765
9484 9575 0.110526315789
9484 9797 0.123529411765
9484 11819 0.105
9484 9799 0.110526315789
9484 9800 0.110526315789
9484 10932 0.105
9484 15459 0.116666666667
9484 15461 0.110526315789
9484 15465 0.105
9484 11401 0.14
9484 15291 0.105
9484 15298 0.14
9484 12467 0.110526315789
9484 15303 0.123529411765
9484 14031 0.110526315789
9484 11274 0.127272727273
9484 10681 0.14
9484 15255 0.121739130435
9484 15493 0.105
9484 12527 0.110526315789
9484 15501 0.110526315789
9484 10181 0.110526315789
9484 13721 0.133333333333
9484 14617 0.105
9484 15113 0.116666666667
9484 10379 0.161538461538
9484 12118 0.105
9484 13537 0.110526315789
9484 12986 0.155555555556
9484 12989 0.110526315789
9484 11552 0.123529411765
9484 10819 0.123529411765
9484 14896 0.121739130435
9484 14897 0.116666666667
9484 14799 0.155555555556
9484 14900 0.105
9484 13954 0.157608695652
9485 15555 0.3
9485 11547 0.15
9485 12119 0.15
9485 14798 0.3
9485 12415 0.306363636364
9485 13577 0.157291666667
9485 13162 0.15
9486 12461 0.3
9486 14799 0.3
9488 9493 0.113513513514
9489 10061 0.225
9489 15056 0.14
9490 14868 0.105
9490 13405 0.110526315789
9490 11006 0.123529411765
9490 13018 0.3
9490 13777 0.110526315789
9490 15151 0.14
9490 12306 0.14
9490 14560 0.175
9490 10018 0.123529411765
9490 12294 0.105
9490 15275 0.110526315789
9491 12776 0.19400921659
9492 11623 0.112
9492 13273 0.166666666667
9492 9773 0.105
9493 12036 0.107692307692
9493 11891 0.121739130435
9494 9977 0.2
9494 9646 0.203286384977
9494 12508 0.13125
9495 13673 0.116666666667
9496 12056 0.176666666667
9496 11067 0.156422018349
9496 11235 0.116666666667
9496 9799 0.14
9497 11929 0.545
9497 13006 0.138636363636
9498 13405 0.15
9498 9969 0.15
9498 11109 0.12
9498 15061 0.15
9498 12297 0.15
9498 15244 0.111842105263
9498 12302 0.12
9498 12295 0.12
9499 10500 0.127272727273
9499 10625 0.116666666667
9500 11623 0.103703703704
9501 10682 0.3
9501 14377 0.3
9501 11426 0.3
9501 12109 0.175
9501 12299 0.161538461538
9501 13199 0.3
9501 11435 0.15
9502 10884 0.117948717949
9502 15158 0.11320754717
9502 15379 0.105714285714
9502 12135 0.126046511628
9502 12136 0.101717557252
9502 10060 0.111082474227
9502 15040 0.133771929825
9502 10827 0.102753303965
9502 15752 0.117132867133
9502 10066 0.116431924883
9503 12072 0.303225806452
9504 10948 0.131626506024
9504 9821 0.111764705882
9504 15486 0.154723127036
9504 9507 0.141176470588
9504 11550 0.11605484299
9504 9506 0.112203389831
9504 14245 0.116634304207
9504 15179 0.134540059347
9506 14245 0.580660377358
9506 15486 0.105652173913
9506 12886 0.10472972973
9506 12252 0.118543046358
9506 10948 0.100614334471
9506 15026 0.104697986577
9506 9821 0.237366548043
9506 11987 0.111914893617
9506 11852 0.125506072874
9506 14779 0.117049469965
9507 10948 0.135694050992
9507 15486 0.146246246246
9507 11550 0.137797619048
9508 11744 0.106638418079
9508 15436 0.338693467337
9509 15436 0.117766990291
9510 15164 0.107692307692
9510 14184 0.13125
9510 11777 0.14
9510 11040 0.15
9510 10754 0.107692307692
9510 15457 0.116666666667
9511 14743 0.3
9511 13749 0.3
9511 13178 0.201851851852
9511 12928 0.320388349515
9511 14242 0.160294117647
9511 15552 0.3
9511 13129 0.183333333333
9511 10621 0.15
9511 15560 0.306034482759
9511 12922 0.4
9511 11862 0.14
9511 13959 0.15782122905
9511 13960 0.327631578947
9512 11245 0.13125
9512 10601 0.14
9512 12438 0.105
9512 13986 0.153333333333
9512 9901 0.113888888889
9513 11040 0.15
9513 11652 0.116666666667
9513 11909 0.123529411765
9513 11911 0.110526315789
9513 10598 0.161538461538
9513 14124 0.107692307692
9513 10901 0.116666666667
9513 11941 0.14
9513 13879 0.116666666667
9513 13888 0.14
9513 15329 0.116666666667
9513 14184 0.13125
9513 12447 0.14
9513 12455 0.15
9513 14430 0.110526315789
9513 14432 0.123529411765
9513 14451 0.13125
9513 11213 0.13125
9513 9897 0.107692307692
9513 13001 0.123529411765
9513 10369 0.116666666667
9513 12758 0.14
9513 9741 0.14
9513 11020 0.110526315789
9513 11526 0.13125
9513 13525 0.116666666667
9513 10788 0.13125
9513 12069 0.116666666667
9513 11363 0.13125
9513 14976 0.110526315789
9513 15451 0.107692307692
9513 14518 0.175
9513 11320 0.175
9513 15104 0.15
9513 13318 0.161538461538
9513 14064 0.13125
9513 14065 0.110526315789
9513 15652 0.13125
9513 15047 0.113888888889
9513 15049 0.110526315789
9513 11357 0.161538461538
9513 11360 0.13125
9513 12121 0.15
9515 14177 0.156481481481
9515 12264 0.15
9515 13252 0.154166666667
9515 14527 0.15
9515 11369 0.15
9515 14995 0.315909090909
9515 13053 0.15
9516 11596 0.3
9516 11173 0.14
9516 14823 0.109375
9517 15729 0.109523809524
9517 12426 0.102598566308
9518 10050 0.117073170732
9520 11124 0.107070707071
9521 10029 0.102027027027
9522 10177 0.130434782609
9522 11122 0.131818181818
9522 15570 0.15
9522 15173 0.306422018349
9523 15010 0.197222222222
9523 15280 0.102941176471
9523 13624 0.102941176471
9523 15092 0.106060606061
9523 13128 0.102941176471
9523 10118 0.102941176471
9523 15110 0.116666666667
9523 12423 0.102941176471
9523 14862 0.106060606061
9523 13428 0.102941176471
9523 11969 0.102941176471
9523 12467 0.14
9523 10681 0.106060606061
9523 10181 0.112903225806
9523 15643 0.102941176471
9523 12986 0.112903225806
9523 12989 0.112903225806
9523 12990 0.169696969697
9523 14897 0.116666666667
9523 14900 0.135483870968
9523 14585 0.154402515723
9523 15675 0.12
9523 12527 0.112903225806
9523 11276 0.102941176471
9523 10240 0.102941176471
9523 14035 0.106060606061
9523 13537 0.112903225806
9523 11819 0.109375
9523 11823 0.106060606061
9523 12118 0.109375
9523 15013 0.106060606061
9523 15570 0.106060606061
9523 13790 0.106060606061
9523 9575 0.112903225806
9523 13572 0.141666666667
9523 14567 0.206060606061
9524 9793 0.12
9524 11756 0.143628691983
9525 15114 0.2
9526 10331 0.123529411765
9526 15010 0.152173913043
9526 14343 0.152173913043
9526 15281 0.14
9526 13624 0.166666666667
9526 15092 0.221052631579
9526 13128 0.166666666667
9526 15280 0.166666666667
9526 15298 0.13125
9526 15303 0.116666666667
9526 11927 0.159090909091
9526 9629 0.134615384615
9526 10118 0.166666666667
9526 15110 0.182608695652
9526 15113 0.145833333333
9526 12423 0.166666666667
9526 12429 0.194827586207
9526 14862 0.175
9526 10933 0.105
9526 13428 0.166666666667
9526 15118 0.102941176471
9526 10177 0.120689655172
9526 11969 0.166666666667
9526 13798 0.105
9526 11976 0.134615384615
9526 12467 0.194444444444
9526 10681 0.175
9526 10181 0.194444444444
9526 15643 0.166666666667
9526 15644 0.134615384615
9526 12986 0.194444444444
9526 12987 0.135483870968
9526 12989 0.194444444444
9526 12990 0.152173913043
9526 14896 0.152173913043
9526 14897 0.205882352941
9526 14898 0.134615384615
9526 14900 0.184210526316
9526 14861 0.125
9526 14234 0.116666666667
9526 15570 0.175
9526 12524 0.12962962963
9526 12525 0.116666666667
9526 12527 0.194444444444
9526 12528 0.134615384615
9526 11270 0.13125
9526 11274 0.159090909091
9526 10764 0.159090909091
9526 11276 0.166666666667
9526 10240 0.166666666667
9526 13413 0.152173913043
9526 14035 0.175
9526 14567 0.175
9526 11552 0.116666666667
9526 15424 0.134615384615
9526 13537 0.254444444444
9526 11819 0.184210526316
9526 9788 0.105
9526 11823 0.175
9526 9793 0.116666666667
9526 9797 0.116666666667
9526 9799 0.105
9526 9800 0.105
9526 11966 0.155
9526 15459 0.110526315789
9526 15461 0.105
9526 15013 0.175
9526 10819 0.116666666667
9526 13790 0.175
9526 9572 0.145833333333
9526 9575 0.194444444444
9526 15501 0.105
9526 12997 0.14
9526 12118 0.184210526316
9526 12119 0.106060606061
9526 9850 0.145833333333
9526 14799 0.105
9526 14801 0.127272727273
9527 15341 0.107692307692
9527 12771 0.113636363636
9528 15621 0.123529411765
9528 15615 0.105
9528 13460 0.105
9529 10540 0.147368421053
9529 10071 0.105
9529 13226 0.105
9529 13935 0.14
9529 15207 0.105
9529 14692 0.123529411765
9530 15062 0.107692307692
9530 15650 0.190909090909
9530 15211 0.123529411765
9530 12377 0.28
9530 14435 0.14
9530 14737 0.14
9530 14738 0.123529411765
9530 15271 0.14
9530 14294 0.123529411765
9531 14326 0.15
9531 10322 0.15
9531 13283 0.100454545455
9532 13316 0.15
9532 13453 0.108333333333
9532 13460 0.120689655172
9532 12798 0.105434782609
9533 11231 0.110526315789
9534 12367 0.110526315789
9534 13523 0.119047619048
9534 13491 0.161538461538
9535 9815 0.105
9537 10983 0.121666666667
9537 13852 0.133333333333
9538 14310 0.183333333333
9538 13907 0.336842105263
9538 14909 0.307106598985
9538 10096 0.330434782609
9538 10097 0.319178082192
9538 14885 0.126923076923
9538 15687 0.2
9538 13983 0.335
9538 9733 0.2
9539 15105 0.103181818182
9540 10048 0.124637681159
9540 12172 0.125454545455
9541 15657 0.11037037037
9542 11232 0.15
9542 11758 0.15
9542 14858 0.113461538462
9543 11903 0.164705882353
9544 14520 0.106818181818
9544 11896 0.314583333333
9544 15480 0.186730769231
9545 12145 0.155897435897
9545 9836 0.242427385892
9546 13987 0.168
9548 15018 0.185109489051
9548 12320 0.12
9548 15023 0.170526315789
9549 10289 0.20625
9549 9742 0.107692307692
9550 10947 0.123529411765
9550 13275 0.116666666667
9551 13610 0.120714285714
9551 12872 0.12752688172
9551 14978 0.2
9551 14517 0.14
9551 11305 0.283333333333
9551 9557 0.116666666667
9551 13435 0.21
9551 9738 0.14
9551 11767 0.164705882353
9551 12339 0.175
9551 10807 0.15
9551 10655 0.175
9551 13844 0.110526315789
9551 12083 0.21
9551 14947 0.116
9551 12399 0.127272727273
9551 12536 0.15
9551 13248 0.105
9551 12095 0.127272727273
9551 11159 0.110526315789
9551 14484 0.175
9551 13832 0.14
9551 15384 0.15
9551 14163 0.125
9551 10650 0.175
9551 15690 0.13125
9551 10027 0.190909090909
9551 13060 0.175
9551 15263 0.21
9552 15193 0.112272727273
9552 15439 0.105323193916
9552 11832 0.106707317073
9552 13977 0.143540669856
9552 10717 0.107608695652
9552 10832 0.102053140097
9552 15189 0.103767123288
9552 13339 0.107608695652
9553 13088 0.2
9553 10360 0.12
9553 10427 0.12570754717
9553 9847 0.110526315789
9553 13533 0.147368421053
9553 12150 0.112
9553 14238 0.225
9554 13369 0.129210526316
9554 9861 0.12
9554 12440 0.12
9554 13932 0.12
9554 12709 0.12
9554 11338 0.225
9554 13680 0.12
9554 13236 0.12
9555 13096 0.116666666667
9555 14855 0.116666666667
9555 11536 0.14
9555 13389 0.110526315789
9555 12720 0.116666666667
9555 11394 0.104620462046
9555 13236 0.110526315789
9556 11411 0.205405405405
9557 15263 0.110526315789
9557 13844 0.103703703704
9557 10027 0.105
9557 12083 0.110526315789
9557 13435 0.110526315789
9558 9856 0.28
9558 13002 0.161538461538
9558 15593 0.125785123967
9558 9946 0.12
9558 9733 0.116666666667
9558 12231 0.116666666667
9558 10752 0.12
9558 10247 0.116666666667
9558 10552 0.15
9559 11688 0.164285714286
9559 11411 0.105405405405
9559 15012 0.15
9559 12745 0.108536585366
9559 11035 0.119444444444
9559 11495 0.104895104895
9559 13286 0.333333333333
9560 13083 0.173648648649
9560 9625 0.110526315789
9560 11708 0.118241042345
9560 12640 0.110824742268
9561 14699 0.12303030303
9561 12887 0.15
9561 9562 0.12
9561 13009 0.123529411765
9561 14486 0.105
9562 14698 0.183448275862
9562 14699 0.306278026906
9562 11129 0.137777777778
9562 10434 0.13125
9562 14515 0.15
9562 15542 0.175
9562 11575 0.18593220339
9562 12155 0.175
9562 12715 0.42
9562 10955 0.123571428571
9562 12442 0.116666666667
9562 10429 0.21
9562 14488 0.17
9562 15261 0.12
9562 13350 0.116666666667
9563 11382 0.11375
9564 15547 0.3
9566 9957 0.14868852459
9567 13766 0.103703703704
9567 11300 0.15
9567 10529 0.105
9567 10289 0.15
9567 9749 0.103703703704
9567 11178 0.123529411765
9567 12345 0.15
9567 15158 0.123529411765
9567 12542 0.110526315789
9567 14436 0.15
9567 11041 0.110526315789
9567 12470 0.161538461538
9567 12250 0.13125
9567 12362 0.123529411765
9567 11219 0.161538461538
9567 12806 0.13125
9568 13128 0.14
9568 9631 0.105434782609
9569 11746 0.1625
9569 10697 0.129245283019
9569 14571 0.195029239766
9570 15309 0.165555555556
9570 15305 0.304375
9570 13794 0.15
9570 14494 0.306140350877
9570 15636 0.3
9570 13032 0.2
9570 13892 0.3
9570 13894 0.3
9571 12114 0.225
9571 12117 0.12
9571 9705 0.315384615385
9571 13360 0.14
9571 13091 0.12
9571 14574 0.213043478261
9571 15636 0.105
9571 12642 0.12
9571 11659 0.233
9572 10331 0.116666666667
9572 15010 0.145833333333
9572 14343 0.145833333333
9572 15281 0.134615384615
9572 13624 0.159090909091
9572 15092 0.166666666667
9572 13128 0.159090909091
9572 15280 0.159090909091
9572 15303 0.110526315789
9572 11927 0.152173913043
9572 9629 0.161538461538
9572 10118 0.159090909091
9572 15110 0.175
9572 15113 0.14
9572 12423 0.159090909091
9572 12429 0.112903225806
9572 12430 0.103571428571
9572 14862 0.166666666667
9572 13428 0.159090909091
9572 15298 0.123529411765
9572 10177 0.116666666667
9572 11969 0.159090909091
9572 11976 0.12962962963
9572 12467 0.184210526316
9572 10681 0.166666666667
9572 10181 0.184210526316
9572 15643 0.159090909091
9572 15644 0.42962962963
9572 12986 0.184210526316
9572 12987 0.106060606061
9572 12989 0.184210526316
9572 12990 0.145833333333
9572 14896 0.145833333333
9572 14897 0.194444444444
9572 14898 0.12962962963
9572 14900 0.175
9572 14861 0.120689655172
9572 15570 0.166666666667
9572 12524 0.125
9572 12525 0.112903225806
9572 12527 0.184210526316
9572 12528 0.12962962963
9572 14130 0.330172413793
9572 11270 0.102941176471
9572 11274 0.152173913043
9572 10764 0.152173913043
9572 11276 0.159090909091
9572 10240 0.159090909091
9572 13413 0.145833333333
9572 14035 0.166666666667
9572 14492 0.307608695652
9572 14567 0.166666666667
9572 11552 0.110526315789
9572 15424 0.12962962963
9572 13537 0.184210526316
9572 11819 0.175
9572 11823 0.166666666667
9572 9793 0.110526315789
9572 9797 0.110526315789
9572 15459 0.105
9572 15013 0.166666666667
9572 15563 0.15
9572 10819 0.110526315789
9572 13790 0.166666666667
9572 9575 0.284210526316
9572 12997 0.134615384615
9572 12118 0.175
9572 12119 0.102941176471
9572 9850 0.14
9574 9704 0.102797833935
9574 14085 0.101923076923
9574 11644 0.121575342466
9574 15559 0.146666666667
9574 13530 0.105196078431
9574 10124 0.115283842795
9574 15426 0.12868852459
9575 10331 0.175
9575 10768 0.105
9575 15010 0.194444444444
9575 10337 0.123529411765
9575 14343 0.194444444444
9575 15281 0.175
9575 13624 0.21875
9575 15092 0.233333333333
9575 13128 0.21875
9575 10977 0.110526315789
9575 11399 0.123529411765
9575 11401 0.123529411765
9575 15291 0.13125
9575 15280 0.21875
9575 15298 0.190909090909
9575 15303 0.161538461538
9575 11927 0.205882352941
9575 9629 0.166666666667
9575 10118 0.21875
9575 10360 0.123529411765
9575 14142 0.116666666667
9575 15110 0.184210526316
9575 12423 0.21875
9575 12429 0.14
9575 14862 0.233333333333
9575 10932 0.13125
9575 10933 0.14
9575 14035 0.233333333333
9575 11703 0.116666666667
9575 13428 0.21875
9575 15118 0.120689655172
9575 10177 0.145833333333
9575 11969 0.21875
9575 11976 0.166666666667
9575 15570 0.233333333333
9575 12467 0.269230769231
9575 15164 0.107692307692
9575 10681 0.233333333333
9575 10181 0.269230769231
9575 15643 0.21875
9575 15644 0.266666666667
9575 12986 0.269230769231
9575 12987 0.12962962963
9575 12989 0.269230769231
9575 12990 0.194444444444
9575 14896 0.194444444444
9575 14897 0.291666666667
9575 14898 0.166666666667
9575 14900 0.25
9575 14861 0.152173913043
9575 11276 0.21875
9575 13721 0.116666666667
9575 12524 0.159090909091
9575 12525 0.14
9575 12527 0.269230769231
9575 12528 0.166666666667
9575 11776 0.105
9575 10240 0.21875
9575 10754 0.107692307692
9575 11270 0.125
9575 11274 0.205882352941
9575 11275 0.110526315789
9575 15255 0.105
9575 13413 0.194444444444
9575 13051 0.110526315789
9575 14567 0.233333333333
9575 11552 0.161538461538
9575 11553 0.116666666667
9575 15424 0.166666666667
9575 13537 0.269230769231
9575 11819 0.25
9575 9788 0.14
9575 11823 0.233333333333
9575 9793 0.161538461538
9575 9797 0.161538461538
9575 9799 0.14
9575 9800 0.14
9575 15457 0.116666666667
9575 15459 0.15
9575 10764 0.205882352941
9575 15461 0.14
9575 15465 0.13125
9575 15013 0.233333333333
9575 10814 0.110526315789
9575 10819 0.161538461538
9575 13790 0.233333333333
9575 15113 0.184210526316
9575 15493 0.13125
9575 15499 0.105
9575 15501 0.14
9575 12997 0.175
9575 12118 0.25
9575 12119 0.125
9575 9850 0.184210526316
9575 14799 0.14
9575 14801 0.116666666667
9576 11957 0.10316091954
9577 15310 0.136111111111
9577 14558 0.164705882353
9578 13195 0.14
9578 14564 0.107692307692
9578 14142 0.107692307692
9578 14970 0.127272727273
9579 15375 0.15
9579 13812 0.116666666667
9579 13640 0.311111111111
9579 15635 0.15
9579 10229 0.158333333333
9579 12561 0.155555555556
9579 14496 0.129787234043
9579 12427 0.3175
9580 13068 0.10368852459
9581 13323 0.167948717949
9581 12041 0.107713498623
9581 11985 0.156752411576
9581 10986 0.1248434238
9582 15156 0.175925925926
9582 15624 0.15
9582 10303 0.15
9582 10179 0.104375
9582 11900 0.15
9583 10074 0.180701754386
9583 13215 0.109589041096
9583 10067 0.138617021277
9583 11160 0.336
9583 12974 0.12
9583 12014 0.133944223108
9584 12243 0.104166666667
9585 15266 0.120860927152
9585 14704 0.116568047337
9585 10803 0.205303030303
9585 10877 0.119774011299
9585 12507 0.115954415954
9585 14448 0.157466666667
9586 13241 0.336842105263
9586 10032 0.15
9587 15565 0.110071942446
9588 10293 0.119774011299
9588 13501 0.138525641026
9589 13065 0.162727272727
9590 12226 0.104268292683
9590 12576 0.110526315789
9590 11646 0.11696969697
9590 10677 0.307692307692
9590 10199 0.116666666667
9592 13231 0.105
9593 15520 0.1234375
9594 15162 0.112837837838
9594 10724 0.143931623932
9594 11981 0.138834080717
9595 15414 0.12
9595 13958 0.137086092715
9597 10965 0.123529411765
9599 14124 0.104761904762
9599 14924 0.114383561644
9599 14730 0.122183098592
9599 12629 0.229635761589
9599 10827 0.140588235294
9599 15245 0.109221748401
9599 14922 0.205
9599 14579 0.128235294118
9599 12135 0.171621621622
9600 13344 0.135
9600 11328 0.17
9600 14955 0.2375
9601 12131 0.331531531532
9602 12146 0.111602209945
9602 10334 0.125925925926
9603 13413 0.103977272727
9603 14820 0.15
9603 12793 0.103825136612
9604 13764 0.401923076923
9605 13015 0.105
9605 12331 0.247058823529
9605 11905 0.221052631579
9605 11169 0.184210526316
9605 14820 0.110526315789
9605 11913 0.175
9605 11329 0.105
9605 14128 0.13125
9605 15167 0.39375
9605 14066 0.110526315789
9605 13517 0.110526315789
9605 14959 0.110526315789
9605 12129 0.105
9605 12804 0.105
9606 12222 0.154268292683
9608 11196 0.136635220126
9609 10202 0.110526315789
9609 13458 0.175
9609 14957 0.113513513514
9610 14159 0.103703703704
9610 11404 0.118918918919
9610 13705 0.165625
9612 14401 0.190909090909
9612 12970 0.233333333333
9612 15411 0.15
9612 13525 0.14
9612 9621 0.105
9613 12568 0.153888888889
9613 11260 0.103211009174
9614 10481 0.116666666667
9614 13173 0.2
9615 10534 0.127272727273
9615 9770 0.105
9615 11007 0.125
9617 10970 0.114
9619 15324 0.105
9620 13732 0.116666666667
9620 9765 0.105
9620 9769 0.221052631579
9620 14161 0.35
9620 12444 0.175
9620 11284 0.2625
9620 10483 0.5
9620 13006 0.116666666667
9621 11968 0.15
9621 10998 0.155223880597
9621 15166 0.12
9621 15167 0.181818181818
9621 12970 0.105
9621 12099 0.160687022901
9621 10969 0.18
9621 12100 0.154320987654
9621 13525 0.105
9623 10259 0.123123123123
9623 10266 0.141351351351
9623 12854 0.219384615385
9623 15202 0.115730337079
9623 11126 0.104607250755
9623 13956 0.124454148472
9623 14998 0.120860927152
9624 13692 0.306829268293
9624 15045 0.117948717949
9625 12640 0.316118421053
9625 11707 0.180132450331
9625 11708 0.323614457831
9625 13083 0.110646387833
9625 13084 0.310396039604
9625 14760 0.180930232558
9625 11921 0.163861386139
9625 14204 0.113802816901
9625 11197 0.3
9625 15042 0.122843822844
9625 9632 0.1336
9625 13528 0.129577464789
9625 13533 0.310552763819
9626 12233 0.104635761589
9626 12854 0.105072463768
9626 10259 0.174305555556
9626 11126 0.104697986577
9626 13956 0.15
9626 12997 0.15
9626 13624 0.15
9627 14642 0.125
9627 11737 0.104166666667
9629 10331 0.105
9629 15010 0.134615384615
9629 14343 0.134615384615
9629 15281 0.125
9629 13624 0.145833333333
9629 15092 0.152173913043
9629 13128 0.145833333333
9629 15280 0.145833333333
9629 15298 0.110526315789
9629 11927 0.14
9629 10118 0.145833333333
9629 10360 0.116666666667
9629 13161 0.225
9629 15110 0.161538461538
9629 15113 0.12962962963
9629 12423 0.145833333333
9629 12429 0.106060606061
9629 14862 0.152173913043
9629 13428 0.182608695652
9629 10177 0.109375
9629 11969 0.145833333333
9629 11976 0.120689655172
9629 12467 0.166666666667
9629 10681 0.152173913043
9629 10181 0.166666666667
9629 15643 0.145833333333
9629 15644 0.120689655172
9629 12986 0.166666666667
9629 12989 0.166666666667
9629 12990 0.134615384615
9629 14896 0.134615384615
9629 14897 0.175
9629 14898 0.120689655172
9629 14900 0.159090909091
9629 14861 0.112903225806
9629 15570 0.152173913043
9629 12524 0.116666666667
9629 12525 0.106060606061
9629 12527 0.166666666667
9629 12528 0.120689655172
9629 11274 0.14
9629 10764 0.14
9629 11276 0.145833333333
9629 10240 0.145833333333
9629 13413 0.134615384615
9629 14035 0.152173913043
9629 14567 0.152173913043
9629 15424 0.120689655172
9629 13537 0.166666666667
9629 11819 0.159090909091
9629 11823 0.152173913043
9629 15013 0.152173913043
9629 13790 0.152173913043
9629 12997 0.125
9629 12118 0.159090909091
9629 9850 0.12962962963
9630 14862 0.15
9630 11823 0.166666666667
9630 12521 0.505882352941
9630 13742 0.3
9630 14088 0.15
9631 14508 0.190229885057
9631 9814 0.107692307692
9631 14611 0.107407407407
9632 12640 0.115654952077
9632 13504 0.134393063584
9632 11707 0.22
9632 11708 0.135251798561
9632 13084 0.116746411483
9632 14760 0.101984126984
9632 13533 0.103333333333
9633 12817 0.103703703704
9633 15556 0.160365853659
9633 15007 0.245
9633 12255 0.13125
9633 13085 0.161538461538
9633 13156 0.305
9633 9900 0.110526315789
9633 15564 0.106194690265
9633 15118 0.175
9636 11165 0.110880829016
9636 10662 0.12850678733
9637 11570 0.323529411765
9637 13986 0.115806451613
9637 9901 0.10564516129
9639 9659 0.154710743802
9640 11081 0.365625
9641 13696 0.338321167883
9642 14049 0.14375
9643 9759 0.148275862069
9644 10530 0.304458598726
9644 13569 0.104458598726
9644 13424 0.110646387833
9644 15286 0.161931818182
9645 15076 0.3
9645 13122 0.116666666667
9645 14822 0.3
9645 11142 0.3
9645 12230 0.338888888889
9645 14607 0.3
9645 11652 0.3
9645 13163 0.338888888889
9645 12675 0.342424242424
9645 12676 0.342424242424
9645 14158 0.396551724138
9645 9921 0.320588235294
9645 9929 0.3
9645 15340 0.3
9645 9933 0.3
9645 11524 0.3
9645 15355 0.3
9645 13912 0.3
9645 12460 0.335
9645 10437 0.3
9645 10442 0.3
9645 10443 0.3
9645 10444 0.3
9645 10445 0.3
9645 11210 0.3
9645 14893 0.345161290323
9645 10985 0.337837837838
9645 10449 0.3
9645 10451 0.3
9645 10452 0.3
9645 10455 0.3
9645 14916 0.317073170732
9645 13138 0.334146341463
9645 12761 0.316279069767
9645 11201 0.318421052632
9645 9743 0.3
9645 15401 0.331818181818
9645 15402 0.3
9645 11528 0.3
9645 15412 0.336842105263
9645 15413 0.3
9645 13365 0.3
9645 13522 0.3
9645 14504 0.3
9645 13077 0.3
9645 11825 0.3
9645 13071 0.3
9645 11830 0.3
9645 13075 0.3
9645 13076 0.3
9645 14517 0.3
9645 14986 0.3
9645 10298 0.3
9645 14582 0.3
9645 13776 0.3
9645 11337 0.3
9645 12087 0.3
9645 13321 0.325925925926
9645 15053 0.341176470588
9645 12373 0.356
9645 14800 0.317073170732
9646 13503 0.112612612613
9646 10515 0.106363636364
9646 9977 0.309722222222
9647 14187 0.13125
9647 14020 0.161538461538
9647 10716 0.164788732394
9647 12324 0.110869565217
9647 12326 0.116666666667
9647 15179 0.15
9647 12252 0.135869565217
9647 10751 0.288235294118
9647 15026 0.198529411765
9647 9837 0.104901960784
9647 15046 0.105
9647 11043 0.145
9647 10434 0.15
9647 11364 0.458333333333
9648 15051 0.105
9648 10020 0.109852216749
9650 10037 0.175
9650 14185 0.123529411765
9650 12446 0.116666666667
9650 13013 0.15
9650 15449 0.14
9650 14102 0.123529411765
9650 12456 0.161538461538
9650 11718 0.14
9650 11315 0.15
9650 11527 0.15
9650 11910 0.13125
9650 11726 0.14
9650 13344 0.116666666667
9650 14059 0.161538461538
9650 13545 0.123529411765
9650 10960 0.123529411765
9650 14072 0.110526315789
9650 14073 0.15
9650 11358 0.190909090909
9650 11360 0.13125
9650 12792 0.14
9650 11365 0.105
9650 10786 0.105
9650 10203 0.161538461538
9650 9652 0.161538461538
9650 10209 0.175
9651 11527 0.14
9651 11358 0.107692307692
9651 14059 0.15
9651 13344 0.155555555556
9651 13887 0.110526315789
9651 12792 0.13125
9651 12446 0.110526315789
9651 10203 0.15
9651 9652 0.15
9651 11910 0.123529411765
9652 14059 0.28
9652 10037 0.21
9652 14185 0.14
9652 12446 0.186666666667
9652 15449 0.233333333333
9652 14102 0.14
9652 12587 0.102160493827
9652 11718 0.161538461538
9652 11315 0.175
9652 11910 0.15
9652 11726 0.161538461538
9652 12456 0.190909090909
9652 13344 0.186666666667
9652 11527 0.254545454545
9652 13545 0.14
9652 10960 0.14
9652 14072 0.123529411765
9652 14073 0.175
9652 11358 0.233333333333
9652 11360 0.15
9652 12792 0.233333333333
9652 11365 0.164705882353
9652 10786 0.116666666667
9652 10203 0.28
9652 9657 0.107692307692
9652 10209 0.21
9653 14093 0.107692307692
9653 14161 0.15
9653 13566 0.110526315789
9653 14757 0.14
9654 10070 0.115625
9655 11878 0.106363636364
9655 15497 0.108536585366
9655 14632 0.11
9655 15162 0.103
9655 14099 0.105
9655 11362 0.112
9655 14956 0.131818181818
9655 14525 0.123529411765
9655 10724 0.144137931034
9655 11981 0.125109489051
9656 11943 0.116666666667
9656 13374 0.105
9656 13547 0.318918918919
